CRIM,ZN,INDUS,NOX,RM,AGE,DIS,TAX,PTRATIO,B,LSTAT,month
17.374290210664977,0.0,8.56,0.751755351335112,7.241234286830647,91.9,6.422420253255222,721.0742321099181,20.9,395.67,18.66,2024-06-01
17.33426021066498,0.0,8.56,0.751755351335112,7.532234286830646,85.2,6.3338202532552215,721.0742321099181,20.9,387.69,14.09,2024-06-01
17.331110210664978,0.0,8.56,0.751755351335112,7.879234286830647,97.1,6.644320253255222,721.0742321099181,20.9,395.24,12.27,2024-06-01
17.466720210664977,0.0,8.56,0.751755351335112,7.6342342868306465,91.2,6.756520253255221,721.0742321099181,20.9,391.23,15.55,2024-06-01
17.311020210664978,0.0,8.56,0.751755351335112,7.600234286830647,54.4,6.989220253255222,721.0742321099181,20.9,393.49,13.0,2024-06-01
17.30393021066498,0.0,10.01,0.778755351335112,8.120234286830646,81.6,6.888920253255222,769.0742321099181,17.8,395.59,10.16,2024-06-01
17.32638021066498,0.0,10.01,0.778755351335112,7.318234286830647,92.9,6.564820253255222,769.0742321099181,17.8,394.95,16.21,2024-06-01
17.42521021066498,0.0,10.01,0.778755351335112,7.497234286830646,95.4,6.759420253255222,769.0742321099181,17.8,396.9,17.09,2024-06-01
17.345400210664977,0.0,10.01,0.778755351335112,7.659234286830646,84.2,6.467920253255222,769.0742321099181,17.8,388.74,10.45,2024-06-01
17.37443021066498,0.0,10.01,0.778755351335112,7.333234286830646,88.2,6.6745202532552215,769.0742321099181,17.8,344.91,15.76,2024-06-01
17.334670210664978,0.0,10.01,0.778755351335112,7.581234286830647,72.5,6.941520253255222,769.0742321099181,17.8,393.3,12.04,2024-06-01
17.35407021066498,0.0,10.01,0.778755351335112,7.426234286830646,82.6,6.9588202532552215,769.0742321099181,17.8,394.51,10.3,2024-06-01
17.333670210664977,0.0,10.01,0.778755351335112,7.277234286830646,73.1,6.688920253255222,769.0742321099181,17.8,338.63,15.37,2024-06-01
17.34785021066498,0.0,10.01,0.778755351335112,7.136234286830646,65.2,6.9706202532552215,769.0742321099181,17.8,391.5,13.61,2024-06-01
17.272080210664978,0.0,25.65,0.8127553513351119,7.2752342868306465,69.7,6.469120253255221,525.0742321099181,19.1,389.15,14.37,2024-06-01
17.27474021066498,0.0,25.65,0.8127553513351119,7.409234286830646,84.1,6.408820253255222,525.0742321099181,19.1,377.67,14.27,2024-06-01
17.29608021066498,0.0,25.65,0.8127553513351119,7.366234286830647,92.9,6.298320253255222,525.0742321099181,19.1,378.09,17.93,2024-06-01
17.353470210664977,0.0,25.65,0.8127553513351119,7.261234286830646,97.0,6.1558202532552215,525.0742321099181,19.1,370.31,25.41,2024-06-01
17.30158021066498,0.0,25.65,0.8127553513351119,7.284234286830646,95.8,6.217720253255221,525.0742321099181,19.1,379.38,17.58,2024-06-01
17.372110210664978,0.0,25.65,0.8127553513351119,7.391234286830646,88.4,6.204320253255221,525.0742321099181,19.1,385.02,14.81,2024-06-01
17.59044021066498,0.0,25.65,0.8127553513351119,7.018234286830647,95.6,5.968620253255222,525.0742321099181,19.1,359.29,27.26,2024-06-01
17.46224021066498,0.0,21.89,0.8557553513351119,7.098234286830646,96.0,5.999720253255221,774.0742321099181,21.2,392.11,17.19,2024-06-01
17.52852021066498,0.0,21.89,0.8557553513351119,7.8362342868306465,98.8,6.023920253255222,774.0742321099181,21.2,396.9,15.39,2024-06-01
18.08434021066498,0.0,21.89,0.8557553513351119,7.042234286830646,94.7,6.191320253255221,774.0742321099181,21.2,396.9,18.34,2024-06-01
17.54315021066498,0.0,21.89,0.8557553513351119,7.863234286830647,98.9,6.329920253255222,774.0742321099181,21.2,395.04,12.6,2024-06-01
18.39603021066498,0.0,21.89,0.8557553513351119,7.731234286830646,97.7,6.4824202532552215,774.0742321099181,21.2,396.9,12.26,2024-06-01
17.79314021066498,0.0,21.89,0.8557553513351119,7.777234286830646,97.9,6.5388202532552215,774.0742321099181,21.2,385.76,11.12,2024-06-01
17.53291021066498,0.0,21.89,0.8557553513351119,7.2272342868306465,95.4,6.681320253255222,774.0742321099181,21.2,388.69,15.03,2024-06-01
18.179260210664978,0.0,21.89,0.8557553513351119,7.162234286830646,98.4,6.557420253255222,774.0742321099181,21.2,262.76,17.31,2024-06-01
17.76087021066498,0.0,21.89,0.8557553513351119,7.740234286830646,98.2,6.322120253255221,774.0742321099181,21.2,394.67,16.96,2024-06-01
17.525730210664978,0.0,21.89,0.8557553513351119,7.347234286830647,93.5,6.1783202532552215,774.0742321099181,21.2,378.25,16.9,2024-06-01
17.555420210664977,0.0,21.89,0.8557553513351119,7.859234286830646,98.4,6.061220253255222,774.0742321099181,21.2,394.08,14.59,2024-06-01
17.45289021066498,0.0,21.89,0.8557553513351119,7.262234286830647,98.2,5.880020253255221,774.0742321099181,21.2,392.04,21.32,2024-06-01
17.747610210664977,0.0,21.89,0.8557553513351119,7.556234286830646,97.9,5.880120253255222,774.0742321099181,21.2,396.9,18.46,2024-06-01
17.49399021066498,0.0,21.89,0.8557553513351119,7.579234286830647,93.6,5.823320253255222,774.0742321099181,21.2,388.08,24.16,2024-06-01
18.83173021066498,0.0,21.89,0.8557553513351119,6.424234286830647,100.0,5.650820253255222,774.0742321099181,21.2,396.9,34.41,2024-06-01
20.524140210664978,0.0,19.58,1.1027553513351118,6.808234286830646,100.0,5.533020253255222,740.0742321099181,14.7,396.9,26.82,2024-06-01
21.30049021066498,0.0,19.58,1.1027553513351118,6.873234286830646,100.0,5.623220253255221,740.0742321099181,14.7,396.9,26.42,2024-06-01
19.98283021066498,0.0,19.58,1.1027553513351118,6.308234286830646,97.8,5.557320253255222,740.0742321099181,14.7,396.9,29.29,2024-06-01
19.582430210664977,0.0,19.58,1.1027553513351118,7.535234286830646,100.0,5.630520253255222,740.0742321099181,14.7,172.91,27.8,2024-06-01
19.358140210664978,0.0,19.58,1.1027553513351118,7.0332342868306466,100.0,5.728020253255222,740.0742321099181,14.7,169.27,16.65,2024-06-01
19.57171021066498,0.0,19.58,1.1027553513351118,6.331234286830647,95.7,5.6722202532552215,740.0742321099181,14.7,391.71,29.53,2024-06-01
19.53408021066498,0.0,19.58,1.1027553513351118,6.591234286830646,93.8,5.741020253255222,740.0742321099181,14.7,356.99,28.32,2024-06-01
19.937060210664978,0.0,19.58,1.1027553513351118,7.002234286830647,94.9,5.737120253255222,740.0742321099181,14.7,351.85,21.45,2024-06-01
18.85969021066498,0.0,19.58,1.1027553513351118,7.527234286830646,97.3,5.829420253255222,740.0742321099181,14.7,372.8,14.1,2024-06-01
18.69941021066498,0.0,19.58,1.1027553513351118,6.809234286830646,100.0,5.803020253255221,740.0742321099181,14.7,341.6,13.28,2024-06-01
18.32967021066498,0.0,19.58,1.1027553513351118,6.417234286830646,88.0,5.8216202532552215,740.0742321099181,14.7,343.28,12.12,2024-06-01
19.35227021066498,0.0,19.58,1.1027553513351118,7.114234286830646,98.5,5.834620253255221,740.0742321099181,14.7,261.95,15.79,2024-06-01
18.61694021066498,0.0,19.58,1.1027553513351118,7.534234286830646,96.0,5.960820253255221,740.0742321099181,14.7,321.02,15.12,2024-06-01
20.738100210664978,0.0,19.58,1.1027553513351118,7.557234286830647,82.6,5.9569202532552215,740.0742321099181,14.7,88.01,15.02,2024-06-01
19.64977021066498,0.0,19.58,1.1027553513351118,6.677234286830647,94.0,5.947820253255221,740.0742321099181,14.7,88.63,16.14,2024-06-01
18.426670210664977,0.0,19.58,0.8367553513351119,8.348234286830646,97.4,6.088720253255222,740.0742321099181,14.7,363.43,4.59,2024-06-01
18.545930210664977,0.0,19.58,0.8367553513351119,7.471234286830646,100.0,5.9687202532552215,740.0742321099181,14.7,353.89,6.43,2024-06-01
18.62811021066498,0.0,19.58,1.1027553513351118,7.915234286830646,100.0,5.977320253255222,740.0742321099181,14.7,364.31,7.39,2024-06-01
18.47655021066498,0.0,19.58,0.8367553513351119,7.655234286830646,92.6,6.009820253255222,740.0742321099181,14.7,338.92,5.5,2024-06-01
18.66645021066498,0.0,19.58,0.8367553513351119,8.894234286830647,90.8,6.182320253255222,740.0742321099181,14.7,374.43,1.73,2024-06-01
19.03686021066498,0.0,19.58,0.8367553513351119,9.207234286830646,98.2,6.252120253255222,740.0742321099181,14.7,389.61,1.92,2024-06-01
18.72211021066498,0.0,19.58,0.8367553513351119,9.780234286830646,93.9,6.3734202532552215,740.0742321099181,14.7,388.45,3.32,2024-06-01
19.44545021066498,0.0,19.58,0.8367553513351119,7.2592342868306465,91.8,6.633420253255222,740.0742321099181,14.7,395.11,11.64,2024-06-01
20.127090210664978,0.0,19.58,0.8367553513351119,7.506234286830646,93.0,6.494820253255222,740.0742321099181,14.7,240.16,9.81,2024-06-01
19.21328021066498,0.0,19.58,0.8367553513351119,9.334234286830647,96.2,6.257320253255221,740.0742321099181,14.7,369.3,3.7,2024-06-01
19.00337021066498,0.0,19.58,0.8367553513351119,7.282234286830646,79.2,6.637320253255222,740.0742321099181,14.7,227.61,12.14,2024-06-01
19.503490210664978,0.0,19.58,0.8367553513351119,7.724234286830646,96.1,6.311420253255221,740.0742321099181,14.7,297.09,11.1,2024-06-01
19.652620210664978,0.0,19.58,0.8367553513351119,7.807234286830647,95.2,6.473920253255222,740.0742321099181,14.7,330.04,11.32,2024-06-01
18.410510210664977,0.0,19.58,0.8367553513351119,7.280234286830646,94.6,6.637320253255222,740.0742321099181,14.7,292.29,14.43,2024-06-01
19.51699021066498,0.0,19.58,0.8367553513351119,7.285234286830646,97.3,6.600120253255222,740.0742321099181,14.7,348.13,12.03,2024-06-01
17.34223021066498,0.0,4.05,0.741755351335112,6.9772342868306465,88.5,6.8075202532552215,633.0742321099181,16.6,396.9,14.69,2024-06-01
17.29487021066498,0.0,4.05,0.741755351335112,7.821234286830647,84.1,6.857720253255222,633.0742321099181,16.6,395.5,9.04,2024-06-01
17.287560210664978,0.0,4.05,0.741755351335112,7.264234286830646,68.7,6.913320253255222,633.0742321099181,16.6,393.23,9.64,2024-06-01
17.269730210664978,0.0,4.05,0.741755351335112,7.951234286830647,33.1,7.3437202532552215,633.0742321099181,16.6,390.96,5.33,2024-06-01
17.273310210664977,0.0,4.05,0.741755351335112,7.425234286830646,47.2,7.766320253255222,633.0742321099181,16.6,393.23,10.11,2024-06-01
17.257340210664978,0.0,4.05,0.741755351335112,7.720234286830647,73.4,7.5289202532552215,633.0742321099181,16.6,395.6,6.29,2024-06-01
17.26951021066498,0.0,4.05,0.741755351335112,8.265234286830648,74.4,7.126720253255222,633.0742321099181,16.6,391.27,6.92,2024-06-01
17.26089021066498,0.0,2.46,0.7197553513351119,8.385234286830647,58.4,7.040420253255222,530.0742321099181,17.8,396.9,5.04,2024-06-01
17.26897021066498,0.0,2.46,0.7197553513351119,9.170234286830647,83.3,6.952420253255221,530.0742321099181,17.8,395.56,7.56,2024-06-01
17.27197021066498,0.0,2.46,0.7197553513351119,7.549234286830647,62.2,6.809320253255222,530.0742321099181,17.8,396.9,9.45,2024-06-01
17.29412021066498,0.0,2.46,0.7197553513351119,8.560234286830648,92.2,6.912020253255221,530.0742321099181,17.8,394.12,4.82,2024-06-01
17.303170210664977,0.0,2.46,0.7197553513351119,7.968234286830646,95.6,7.058420253255221,530.0742321099181,17.8,396.9,5.68,2024-06-01
17.286170210664977,0.0,2.46,0.7197553513351119,7.0092342868306465,89.8,7.199320253255221,530.0742321099181,17.8,391.0,13.98,2024-06-01
17.263560210664977,0.0,2.46,0.7197553513351119,7.558234286830646,68.8,7.491120253255222,530.0742321099181,17.8,387.11,13.15,2024-06-01
17.25911021066498,0.0,2.46,0.7197553513351119,9.236234286830648,53.6,7.410620253255221,530.0742321099181,17.8,392.63,4.45,2024-06-01
17.281840210664978,45.0,3.44,0.6687553513351119,8.187234286830646,41.1,8.000020253255222,735.0742321099181,15.2,393.87,6.68,2024-06-01
17.328880210664977,45.0,3.44,0.6687553513351119,7.9612342868306465,29.1,8.77812025325522,735.0742321099181,15.2,382.84,4.56,2024-06-01
17.28679021066498,45.0,3.44,0.6687553513351119,8.590234286830647,38.9,8.77812025325522,735.0742321099181,15.2,396.9,5.39,2024-06-01
17.293770210664977,45.0,3.44,0.6687553513351119,8.356234286830647,21.5,10.69122025325522,735.0742321099181,15.2,377.68,5.1,2024-06-01
17.272200210664977,45.0,3.44,0.6687553513351119,8.144234286830647,30.8,10.69122025325522,735.0742321099181,15.2,389.71,4.69,2024-06-01
17.289730210664978,45.0,3.44,0.6687553513351119,8.583234286830647,26.3,10.69122025325522,735.0742321099181,15.2,390.49,2.87,2024-06-01
17.224960210664978,60.0,2.93,0.632755351335112,8.205234286830647,9.9,10.431020253255221,602.0742321099181,15.6,393.37,5.03,2024-06-01
17.217480210664977,60.0,2.93,0.632755351335112,8.009234286830647,18.8,10.431020253255221,602.0742321099181,15.6,376.7,4.38,2024-06-01
17.216900210664978,80.0,0.46,0.6537553513351119,9.280234286830646,32.0,9.859820253255222,592.0742321099181,14.4,394.23,2.97,2024-06-01
17.243200210664977,80.0,1.52,0.635755351335112,8.692234286830647,34.1,11.520420253255221,666.0742321099181,12.6,396.9,4.08,2024-06-01
17.249750210664978,80.0,1.52,0.635755351335112,8.512234286830648,36.6,11.520420253255221,666.0742321099181,12.6,354.31,8.61,2024-06-01
17.24077021066498,80.0,1.52,0.635755351335112,8.679234286830647,38.3,11.520420253255221,666.0742321099181,12.6,392.2,6.62,2024-06-01
17.23459021066498,95.0,1.47,0.634755351335112,8.380234286830646,15.3,11.864820253255221,739.0742321099181,17.0,396.9,4.56,2024-06-01
17.220870210664977,95.0,1.47,0.634755351335112,8.540234286830646,13.9,11.864820253255221,739.0742321099181,17.0,384.3,4.45,2024-06-01
17.237540210664978,82.5,2.03,0.6467553513351119,7.567234286830646,38.4,10.481420253255221,685.0742321099181,14.7,393.77,7.43,2024-06-01
17.22486021066498,82.5,2.03,0.6467553513351119,9.015234286830648,15.7,10.481420253255221,685.0742321099181,14.7,395.38,3.11,2024-06-01
17.23819021066498,95.0,2.68,0.647855351335112,9.258234286830646,33.2,9.329420253255222,561.0742321099181,14.7,392.78,3.81,2024-06-01
17.223180210664978,95.0,2.68,0.647855351335112,9.439234286830647,31.9,9.329420253255222,561.0742321099181,14.7,390.55,2.88,2024-06-01
17.33951021066498,0.0,10.59,0.7207553513351119,7.2962342868306465,22.3,8.156820253255221,614.0742321099181,18.6,396.9,10.87,2024-06-01
17.43278021066498,0.0,10.59,0.7207553513351119,7.731234286830646,52.5,8.56632025325522,614.0742321099181,18.6,394.87,10.97,2024-06-01
17.455080210664978,0.0,10.59,0.7207553513351119,7.188234286830647,72.7,8.56632025325522,614.0742321099181,18.6,389.43,18.06,2024-06-01
17.33896021066498,0.0,10.59,0.7207553513351119,7.4692342868306465,59.1,8.450620253255222,614.0742321099181,18.6,381.32,14.66,2024-06-01
17.63880021066498,0.0,10.59,0.7207553513351119,6.749234286830647,100.0,8.086420253255222,614.0742321099181,18.6,396.9,23.09,2024-06-01
17.377550210664978,0.0,10.59,0.7207553513351119,7.365234286830646,92.1,8.088520253255222,614.0742321099181,18.6,393.25,17.27,2024-06-01
17.578870210664977,0.0,10.59,0.7207553513351119,6.809234286830646,88.6,7.876420253255222,614.0742321099181,18.6,395.24,23.98,2024-06-01
17.420280210664977,0.0,10.59,0.7207553513351119,7.212234286830647,53.8,7.864020253255221,614.0742321099181,18.6,390.94,16.03,2024-06-01
17.343610210664977,0.0,10.59,0.7207553513351119,7.780234286830646,32.3,8.156820253255221,614.0742321099181,18.6,385.81,9.38,2024-06-01
17.492640210664977,0.0,10.59,0.7207553513351119,6.817234286830646,9.8,7.798920253255222,614.0742321099181,18.6,348.93,29.55,2024-06-01
17.401110210664978,0.0,10.59,0.7207553513351119,7.587234286830647,42.4,8.156820253255221,614.0742321099181,18.6,393.63,9.47,2024-06-01
17.24869021066498,0.0,13.89,0.781755351335112,7.293234286830646,56.0,7.3235202532552215,613.0742321099181,16.4,392.8,13.51,2024-06-01
17.273220210664977,0.0,13.89,0.781755351335112,8.047234286830648,85.1,7.632520253255222,613.0742321099181,16.4,392.78,9.69,2024-06-01
17.31378021066498,0.0,13.89,0.781755351335112,7.356234286830646,93.8,7.100720253255222,613.0742321099181,16.4,396.9,17.92,2024-06-01
17.317340210664977,0.0,13.89,0.781755351335112,7.778234286830647,92.4,7.574720253255222,613.0742321099181,16.4,393.74,10.5,2024-06-01
17.56118021066498,0.0,6.2,0.7387553513351119,8.356234286830647,88.5,7.0731202532552215,644.0742321099181,17.4,391.7,9.71,2024-06-01
17.61080021066498,0.0,6.2,0.7387553513351119,7.569234286830646,91.3,7.259420253255222,644.0742321099181,17.4,395.24,21.46,2024-06-01
17.82665021066498,0.0,6.2,0.7387553513351119,8.284234286830646,77.7,7.483520253255222,644.0742321099181,17.4,390.39,9.93,2024-06-01
17.817790210664977,0.0,6.2,0.7387553513351119,8.023234286830647,80.8,7.483520253255222,644.0742321099181,17.4,396.9,7.6,2024-06-01
17.518420210664978,0.0,6.2,0.7357553513351119,9.671234286830646,78.3,7.105820253255222,644.0742321099181,17.4,385.05,4.14,2024-06-01
17.73002021066498,0.0,6.2,0.7357553513351119,10.130234286830646,83.0,7.105820253255222,644.0742321099181,17.4,382.0,4.63,2024-06-01
17.585230210664978,0.0,6.2,0.7357553513351119,9.445234286830646,86.5,7.427120253255222,644.0742321099181,17.4,387.38,3.13,2024-06-01
17.615470210664977,0.0,6.2,0.7357553513351119,8.568234286830647,79.9,7.427120253255222,644.0742321099181,17.4,372.08,6.36,2024-06-01
17.50128021066498,0.0,6.2,0.7357553513351119,9.091234286830646,17.0,7.586520253255221,644.0742321099181,17.4,377.51,3.92,2024-06-01
17.64487021066498,0.0,6.2,0.7357553513351119,7.957234286830646,21.4,7.586520253255221,644.0742321099181,17.4,380.34,3.76,2024-06-01
17.740090210664977,0.0,6.2,0.7357553513351119,7.386234286830646,68.1,7.882920253255222,644.0742321099181,17.4,378.35,11.65,2024-06-01
17.666050210664977,0.0,6.2,0.7357553513351119,8.817234286830647,76.9,7.882920253255222,644.0742321099181,17.4,376.14,5.25,2024-06-01
17.778380210664977,0.0,6.2,0.7387553513351119,9.742234286830646,73.3,8.049820253255222,644.0742321099181,17.4,385.91,2.47,2024-06-01
17.534560210664978,0.0,6.2,0.7387553513351119,9.652234286830646,70.4,7.863320253255221,644.0742321099181,17.4,378.95,3.95,2024-06-01
17.65100021066498,0.0,6.2,0.7387553513351119,8.131234286830647,66.5,7.863320253255221,644.0742321099181,17.4,360.2,8.05,2024-06-01
17.533540210664977,0.0,6.2,0.7387553513351119,7.491234286830647,61.5,7.863320253255221,644.0742321099181,17.4,376.75,10.88,2024-06-01
17.723670210664977,0.0,6.2,0.7387553513351119,8.036234286830647,76.5,8.359420253255221,644.0742321099181,17.4,388.45,9.54,2024-06-01
17.714920210664978,0.0,6.2,0.7387553513351119,8.763234286830647,71.6,8.359420253255221,644.0742321099181,17.4,390.07,4.73,2024-06-01
17.285530210664977,30.0,4.93,0.6597553513351119,7.886234286830646,18.5,10.401320253255221,637.0742321099181,16.6,379.41,6.36,2024-06-01
17.29561021066498,30.0,4.93,0.6597553513351119,8.011234286830646,42.2,10.401320253255221,637.0742321099181,16.6,383.78,7.37,2024-06-01
17.316380210664978,30.0,4.93,0.6597553513351119,8.302234286830647,54.3,10.547520253255222,637.0742321099181,16.6,391.25,11.38,2024-06-01
17.30921021066498,30.0,4.93,0.6597553513351119,7.500234286830646,65.1,10.547520253255222,637.0742321099181,16.6,394.62,12.4,2024-06-01
17.30599021066498,30.0,4.93,0.6597553513351119,7.763234286830646,52.9,11.246920253255222,637.0742321099181,16.6,372.75,11.22,2024-06-01
17.330660210664977,30.0,4.93,0.6597553513351119,7.798234286830646,7.8,11.246920253255222,637.0742321099181,16.6,374.71,5.19,2024-06-01
17.40917021066498,22.0,5.86,0.6627553513351119,6.998234286830646,76.5,12.166320253255222,667.0742321099181,19.1,372.49,12.5,2024-06-01
17.39442021066498,22.0,5.86,0.6627553513351119,7.010234286830647,70.2,12.166320253255222,667.0742321099181,19.1,389.13,18.46,2024-06-01
17.542920210664978,22.0,5.86,0.6627553513351119,7.513234286830646,34.9,12.266920253255222,667.0742321099181,19.1,390.18,9.16,2024-06-01
17.39966021066498,22.0,5.86,0.6627553513351119,7.631234286830646,79.2,12.266920253255222,667.0742321099181,19.1,376.14,10.15,2024-06-01
17.36748021066498,22.0,5.86,0.6627553513351119,7.838234286830646,49.1,12.037920253255223,667.0742321099181,19.1,374.71,9.52,2024-06-01
